"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Characters/Red/Red_White_Mat.Red_White_Mat","0","28","3","1","56.064541","0","293"
"/Game/Characters/Red/Red_Sclera_Mat.Red_Sclera_Mat","0","28","3","1","55.256367","0","254"
"/Game/LevelLayout/Mats/Glass_MASTER.Glass_MASTER","0","36","1","1","237.919571","0","162"
"/Game/Puzzles/Obelisk/Obelisk_Mat.Obelisk_Mat","0","14","1","1","27.231148","0","44"
"/Game/Rooms_Assets/Materials/RoomMaterials/Lab/Drone.Drone","0","14","2","1","27.387152","0","52"
"/Game/Rooms_Assets/Materials/RoomMaterials/Lab/Platform.Platform","0","14","14","1","27.458483","0","21"
"/Game/Rooms_Assets/Materials/RoomMaterials/Lab/Pencil.Pencil","0","14","1","1","25.804834","0","65"
"/Game/Andrew/Materials/BottlecapTable.BottlecapTable","0","14","1","1","26.506701","0","45"
"/Game/Rooms_Assets/Materials/RoomMaterials/Park/Streetlight.Streetlight","0","14","7","1","26.598797","0","41"
"/Game/Andrew/Materials/Box_Box.Box_Box","0","14","2","1","27.604292","0","97"
"/Game/Characters/Player/Mesh/SpaceArms_Mat.SpaceArms_Mat","0","28","2","1","53.654049","0","394"
"/Game/Characters/Player/Mesh/Raygun_Mat.Raygun_Mat","0","28","5","1","52.256527","0","315"
"/Game/Splat/MAT_Hand_Trans.MAT_Hand_Trans","0","28","6","1","54.000858","0","104"
"/Game/Puzzles/Obelisk/Button/LETTER_A/MAT_AND_LETTER_A.MAT_AND_LETTER_A","0","14","2","1","26.357403","0","108"
"/Game/Andrew/Materials/CandyRoll.CandyRoll","0","14","1","1","26.402161","0","45"
"/Game/Andrew/Materials/ChewedGum.ChewedGum","0","14","2","1","26.499361","0","62"
"/Game/Splat/MAT_Goo_NoSquish.MAT_Goo_NoSquish","0","44","2","1","83.876083","0","890"
"/Game/Andrew/Materials/GlowStars.GlowStars","0","14","1","1","26.708366","0","88"
"/Game/Splat/MAT_Goo_Splat.MAT_Goo_Splat","0","48","7","1","90.803116","0","667"
"/Game/Rooms_Assets/Materials/RoomMaterials/Lab/Battery.Battery","0","14","3","1","26.705503","0","79"
"/Game/Andrew/Materials/Potatoe.Potatoe","0","14","2","1","26.600760","0","57"
"/Game/Rooms_Assets/Materials/RoomMaterials/Park/Bug.Bug","0","28","7","1","53.914818","0","130"
"/Game/Andrew/Materials/ShowboxWalls.ShowboxWalls","0","14","1","1","27.112850","0","48"
"/Game/Andrew/Materials/ChocolateBox.ChocolateBox","0","14","4","1","26.576780","0","56"
"/Game/Andrew/Materials/CthuluLEGO.CthuluLEGO","0","14","1","1","26.142191","0","77"
"/Game/Andrew/Materials/Mirror.Mirror","0","14","1","1","26.473587","0","94"
"/Game/Andrew/Materials/RedBall.RedBall","0","14","3","1","26.721680","0","113"
"/Game/Andrew/Materials/MedicineCup.MedicineCup","0","14","2","1","27.108053","0","98"
"/Game/Andrew/Materials/SpongeeBed.SpongeeBed","0","14","2","1","26.904520","0","93"
"/Game/Andrew/Materials/ToiletPaper.ToiletPaper","0","14","1","1","27.031239","0","108"
"/Game/Andrew/Materials/Spoon.Spoon","0","14","1","1","26.468069","0","104"
"/Game/Splat/MAT_Goo_NoSquish1.MAT_Goo_NoSquish1","0","44","3","1","82.780182","0","620"
"/Game/Rooms_Assets/Materials/RoomMaterials/ToyBox/Sliders.Sliders","0","14","1","1","25.489563","0","111"
"/Game/Rooms_Assets/Materials/RoomMaterials/ToyBox/Soldier.Soldier","0","14","2","1","26.043236","0","86"
"/Game/Rooms_Assets/Materials/RoomMaterials/ToyBox/Barn.Barn","0","14","1","1","23.603111","0","96"
"/Game/Rooms_Assets/Materials/RoomMaterials/Park/MoonLight_PLACEHOLDER.MoonLight_PLACEHOLDER","0","14","1","1","24.960531","0","90"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","28","4","1","59.699291","0","86"
"/Game/MAT_WHITE1.MAT_WHITE1","49","14","1","1","28.038408","0","116"
"/Game/Rooms_Assets/Materials/RoomMaterials/Park/ParkFillerBackground.ParkFillerBackground","49","14","1","1","24.635530","0","118"
"/Game/Rooms_Assets/Materials/RoomMaterials/ToyBox/Pack.Pack","49","14","1","1","23.219765","0","112"
"/Game/LevelLayout/Mats/BulbWire.BulbWire","49","14","1","1","21.735172","0","118"
"/Game/LevelLayout/Mats/Plastic.Plastic","49","14","1","1","22.369385","0","105"
"/Game/LevelLayout/Mats/EmissivePlaceholder.EmissivePlaceholder","49","29","1","1","47.041306","0","458"
"/Game/Characters/Player/Animations/Arm_Material.Arm_Material","49","28","1","1","43.641636","0","413"
"/Game/LevelLayout/Mats/Glass_MASTER.Glass_MASTER","49","38","1","1","143.582794","0","707"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","116","41","6","148.704910","0","679"
"/Game/Andrew/Materials/BottlecapTable.BottlecapTable","49","14","1","1","22.805239","0","118"
"/Game/Andrew/Materials/CandyRoll.CandyRoll","49","14","1","1","22.668697","0","118"
"/Game/Andrew/Materials/ChewedGum.ChewedGum","49","23","1","1","61.614395","0","278"
"/Game/Andrew/Materials/Box_Box.Box_Box","49","14","1","1","27.199137","0","113"
"/Game/Andrew/Materials/GlowStars.GlowStars","49","14","1","1","24.833441","0","109"
"/Game/Andrew/Materials/Potatoe.Potatoe","49","14","1","1","22.901939","0","118"
"/Game/Andrew/Materials/ShowboxWalls.ShowboxWalls","49","14","1","1","23.165718","0","114"
"/Game/Andrew/Materials/ChocolateBox.ChocolateBox","49","14","1","1","23.323730","0","97"
"/Game/Andrew/Materials/CthuluLEGO.CthuluLEGO","49","14","1","1","24.818563","0","105"
"/Game/Andrew/Materials/MedicineCup.MedicineCup","49","14","1","1","24.009287","0","108"
"/Game/Andrew/Materials/Mirror.Mirror","49","14","1","1","23.755951","0","118"
"/Game/Andrew/Materials/RedBall.RedBall","49","14","1","1","24.246443","0","100"
"/Game/Andrew/Materials/SpongeeBed.SpongeeBed","49","14","1","1","24.664293","0","118"
"/Game/Andrew/Materials/ToiletPaper.ToiletPaper","49","14","1","1","24.404736","0","118"
"/Game/Andrew/Materials/Spoon.Spoon","49","14","1","1","24.888807","0","102"
"/Game/Splat/MAT_Goo_NoSquish1.MAT_Goo_NoSquish1","49","44","1","1","74.381721","0","996"
"/Game/Rooms_Assets/Materials/RoomMaterials/ToyBox/Soldier.Soldier","49","14","1","1","24.293781","0","118"
"/Game/Rooms_Assets/Materials/RoomMaterials/ToyBox/Sliders.Sliders","49","14","1","1","24.531475","0","118"
"/Game/Rooms_Assets/Materials/RoomMaterials/ToyBox/Barn.Barn","49","14","1","1","23.223372","0","110"
"/Game/Rooms_Assets/Materials/RoomMaterials/Park/MoonLight_PLACEHOLDER.MoonLight_PLACEHOLDER","49","14","1","1","22.960634","0","113"
"/Game/Rooms_Assets/Materials/RoomMaterials/Lab/Battery.Battery","49","23","1","1","56.306919","0","170"
"/Game/Rooms_Assets/Materials/RoomMaterials/Park/Bug.Bug","49","28","1","1","46.782982","0","274"
"/Game/Splat/MAT_Goo_NoSquish.MAT_Goo_NoSquish","49","44","1","1","72.483788","0","641"
"/Game/Splat/MAT_Goo_Splat.MAT_Goo_Splat","49","83","1","1","169.331268","0","1858"
"/Game/Splat/MAT_Hand_Trans.MAT_Hand_Trans","49","37","1","1","78.968849","0","459"
"/Game/Characters/Player/Mesh/Raygun_Mat.Raygun_Mat","49","28","1","1","47.490845","0","347"
"/Game/Characters/Player/Mesh/SpaceArms_Mat.SpaceArms_Mat","49","28","1","1","46.900620","0","385"
"/Game/Puzzles/Obelisk/Button/LETTER_A/MAT_AND_LETTER_A.MAT_AND_LETTER_A","49","23","1","1","58.425961","0","166"
"/Game/Rooms_Assets/Materials/RoomMaterials/Lab/Pencil.Pencil","49","23","1","1","56.551579","0","212"
"/Game/Rooms_Assets/Materials/RoomMaterials/Park/Streetlight.Streetlight","49","23","1","1","56.337444","0","191"
"/Game/Rooms_Assets/Materials/RoomMaterials/Lab/Platform.Platform","49","23","1","1","57.346531","0","209"
"/Game/Rooms_Assets/Materials/RoomMaterials/Lab/Drone.Drone","49","23","1","1","55.886974","0","171"
"/Game/Puzzles/Obelisk/Obelisk_Mat.Obelisk_Mat","49","23","1","1","55.453472","0","251"
"/Game/Characters/Red/Red_White_Mat.Red_White_Mat","49","28","1","1","47.479950","0","245"
"/Game/Characters/Red/Red_Sclera_Mat.Red_Sclera_Mat","49","28","1","1","45.940956","0","283"
"/Game/Characters/Red/Red_Mouth_Texture.Red_Mouth_Texture","49","28","1","1","45.336342","0","277"
"/Game/Rooms_Assets/Materials/RoomMaterials/Lab/Book.Book","49","23","1","1","54.954212","0","222"
"/Game/Rooms_Assets/Materials/RoomMaterials/Lab/Bookshelf.Bookshelf","49","37","1","1","78.937332","0","502"
"/Game/Characters/Red/Red_Metal_Mat.Red_Metal_Mat","49","28","1","1","46.778248","0","382"
"/Game/Characters/Red/Red_Body_Mat.Red_Body_Mat","49","28","1","1","45.300083","0","256"
"/Game/Rooms_Assets/Materials/RoomMaterials/Lab/Flask.Flask","49","38","1","1","95.238205","0","550"
"/Game/Characters/Red/Red_Blue_Mat.Red_Blue_Mat","49","28","1","1","46.109421","0","249"
"/Game/Rooms_Assets/Materials/RoomMaterials/Lab/Microscope.Microscope","49","23","1","1","53.129063","0","160"
"/Game/Rooms_Assets/Materials/RoomMaterials/ToyBox/Shelf.Shelf","49","14","1","1","21.917885","0","107"
"/Game/Rooms_Assets/Materials/RoomMaterials/Lab/RobotBody.RobotBody","49","23","1","1","53.552502","0","159"
"/Game/Rooms_Assets/Materials/RoomMaterials/ToyBox/Teddy.Teddy","49","23","1","1","53.871510","0","223"
"/Game/Rooms_Assets/Materials/RoomMaterials/ToyBox/MimickSnake.MimickSnake","49","23","1","1","52.834290","0","173"
"/Game/Rooms_Assets/Materials/RoomMaterials/ToyBox/MimickBox.MimickBox","49","23","1","1","53.684643","0","275"
"/Game/Rooms_Assets/Materials/RoomMaterials/ToyBox/Blocks.Blocks","49","14","1","1","21.616177","0","84"
"/Game/UI/Muzzle_FLash.Muzzle_FLash","49","58","3","1","83.137962","0","864"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","0","5","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","0","6","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","0","5","1","0.000000","0","0"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","0","18","1","0.000000","0","0"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","0","6","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","0","4","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","0","9","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","0","12","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","0","5","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","0","28","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","49","0","5","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","0","153","1","0.000000","0","0"
"/Interchange/Materials/UnlitMaterial.UnlitMaterial","49","0","4","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","49","0","84","1","0.000000","0","0"
"/Game/MAT_WHITE.MAT_WHITE","49","0","14","1","0.000000","0","0"
"/Game/Puzzles/MAT_RED.MAT_RED","49","0","23","1","0.000000","0","0"
"/Game/Sticky/MAT_Bark.MAT_Bark","49","0","23","1","0.000000","0","0"
"/Game/Sticky/MAT_Red.MAT_Red","49","0","23","1","0.000000","0","0"
"/Game/Puzzles/Battery_Chase/MAT_Yellow.MAT_Yellow","49","0","42","1","0.000000","0","0"
"/Game/Characters/Player/Mesh/lambert1.lambert1","49","0","51","1","0.000000","0","0"
"/Niagara/DefaultAssets/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","45","1","0.000000","0","0"
"/Engine/MapTemplates/Materials/BasicAsset02.BasicAsset02","49","0","38","1","0.000000","0","0"
"/Engine/ArtTools/RenderToTexture/Materials/Debug/M_Emissive_Color.M_Emissive_Color","49","0","4","1","0.000000","0","0"
"/Game/Sticky/MAT_Sticky.MAT_Sticky","49","0","38","1","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_Solid.M_Solid","49","0","37","1","0.000000","0","0"
"/Niagara/DefaultAssets/DefaultRIbbonMaterial.DefaultRibbonMaterial","49","0","35","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EditorMaterials/WorldPartition/WorldPartitionSpatialHashGridPreviewMaterial.WorldPartitionSpatialHashGridPreviewMaterial","49","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","0","52","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","0","28","1","0.000000","0","0"
"/Game/FPWeapon/Materials/BaseMaterial.BaseMaterial","49","0","52","1","0.000000","0","0"
